user_id,created_at,company_id,language,activated_at,state
2889,24-07-2013 18:55,5496,english,,pending
2890,24-07-2013 11:19,3711,spanish,24-07-2013 11:21,active
2891,24-07-2013 14:12,1573,french,24-07-2013 14:14,active
2892,24-07-2013 00:56,11769,arabic,24-07-2013 00:57,active
2893,24-07-2013 08:17,7693,english,24-07-2013 08:18,active
2894,24-07-2013 07:42,266,portugese,24-07-2013 07:44,active
2895,24-07-2013 09:50,4236,italian,,pending
2896,24-07-2013 13:43,210,english,,pending
2897,24-07-2013 09:23,5204,arabic,,pending
2898,25-07-2013 18:40,7003,english,25-07-2013 18:41,active
2899,25-07-2013 09:53,10081,english,25-07-2013 09:54,active
2900,25-07-2013 10:12,4531,korean,,pending
2901,25-07-2013 13:05,11121,english,25-07-2013 13:06,active
2902,25-07-2013 19:59,11022,english,25-07-2013 20:00,active
2903,25-07-2013 10:41,15,english,,pending
2904,25-07-2013 16:53,37,english,,pending
2905,25-07-2013 10:02,8312,japanese,25-07-2013 10:04,active
2906,25-07-2013 17:39,14,japanese,,pending
2907,25-07-2013 06:08,2615,english,25-07-2013 06:10,active
2908,25-07-2013 13:13,6081,english,,pending
2909,25-07-2013 07:48,11299,japanese,,pending
2910,25-07-2013 16:41,12626,italian,25-07-2013 16:43,active
2911,25-07-2013 01:00,13123,english,,pending
2912,25-07-2013 03:36,9225,russian,,pending
2913,25-07-2013 17:03,239,spanish,,pending
2914,25-07-2013 16:09,770,russian,,pending
2915,25-07-2013 17:38,2065,english,,pending
2916,25-07-2013 11:39,47,german,25-07-2013 11:40,active
2917,25-07-2013 19:26,2936,japanese,25-07-2013 19:27,active
2918,25-07-2013 09:38,12190,english,25-07-2013 09:40,active
2919,26-07-2013 16:25,7831,spanish,,pending
2920,26-07-2013 13:04,563,english,,pending
2921,26-07-2013 15:43,11335,spanish,,pending
2922,26-07-2013 12:38,9864,spanish,,pending
2923,26-07-2013 13:52,16,english,26-07-2013 13:54,active
2924,26-07-2013 19:41,4,english,,pending
2925,26-07-2013 12:46,378,russian,26-07-2013 12:48,active
2926,26-07-2013 19:17,7381,russian,26-07-2013 19:19,active
2927,26-07-2013 18:14,12067,english,26-07-2013 18:15,active
2928,26-07-2013 12:28,8496,english,,pending
2929,26-07-2013 18:55,1,english,,pending
2930,26-07-2013 22:01,3944,spanish,,pending
2931,26-07-2013 11:43,10383,english,26-07-2013 11:44,active
2932,26-07-2013 20:05,1,indian,,pending
2933,26-07-2013 15:39,6533,english,26-07-2013 15:41,active
2934,26-07-2013 11:43,2168,english,,pending
2935,26-07-2013 15:59,10668,english,26-07-2013 16:00,active
2936,26-07-2013 16:13,1,english,26-07-2013 16:14,active
2937,26-07-2013 13:57,12883,german,,pending
2938,26-07-2013 08:18,11752,german,26-07-2013 08:19,active
2939,26-07-2013 11:08,611,arabic,,pending
2940,26-07-2013 10:00,1,english,26-07-2013 10:02,active
2941,27-07-2013 13:09,5,arabic,27-07-2013 13:10,active
2942,27-07-2013 18:53,1,chinese,,pending
2943,27-07-2013 14:42,10930,german,27-07-2013 14:43,active
2944,27-07-2013 14:43,12,english,27-07-2013 14:45,active
2945,27-07-2013 12:31,9988,spanish,,pending
2946,27-07-2013 18:46,4648,english,27-07-2013 18:48,active
2947,27-07-2013 14:42,13,german,27-07-2013 14:44,active
2948,28-07-2013 11:34,1,spanish,28-07-2013 11:35,active
2949,28-07-2013 12:39,31,japanese,,pending
2950,28-07-2013 10:05,10454,english,,pending
2951,28-07-2013 10:46,12947,spanish,,pending
2952,28-07-2013 09:46,8253,english,,pending
2953,28-07-2013 09:19,2940,french,,pending
2954,28-07-2013 17:38,11074,chinese,28-07-2013 17:39,active
2955,29-07-2013 19:56,53,russian,29-07-2013 19:58,active
2956,29-07-2013 10:03,1336,english,,pending
2957,29-07-2013 11:37,7514,indian,,pending
2958,29-07-2013 15:31,111,korean,29-07-2013 15:33,active
2959,29-07-2013 14:06,694,chinese,29-07-2013 14:07,active
2960,29-07-2013 15:09,3598,english,29-07-2013 15:10,active
2961,29-07-2013 08:06,9331,english,,pending
2962,29-07-2013 19:05,1,russian,,pending
2963,29-07-2013 14:50,10594,english,,pending
2964,29-07-2013 16:12,4218,japanese,29-07-2013 16:13,active
2965,29-07-2013 07:31,3090,chinese,,pending
2966,29-07-2013 17:17,7341,english,29-07-2013 17:18,active
2967,29-07-2013 15:03,1065,english,29-07-2013 15:04,active
2968,29-07-2013 11:44,49,french,29-07-2013 11:45,active
2969,29-07-2013 02:28,5799,german,29-07-2013 02:30,active
2970,29-07-2013 16:07,13,italian,,pending
2971,29-07-2013 12:11,12718,english,,pending
2972,29-07-2013 19:36,5066,chinese,,pending
2973,29-07-2013 08:25,8956,english,29-07-2013 08:27,active
2974,29-07-2013 14:36,5824,english,29-07-2013 14:38,active
2975,29-07-2013 16:27,1493,spanish,,pending
2976,29-07-2013 14:06,1189,english,29-07-2013 14:08,active
2977,29-07-2013 18:38,1089,spanish,29-07-2013 18:40,active
2978,29-07-2013 03:24,7072,english,29-07-2013 03:26,active
2979,29-07-2013 13:04,11471,english,29-07-2013 13:05,active
2980,29-07-2013 14:25,1,german,29-07-2013 14:27,active
2981,29-07-2013 18:19,5220,english,,pending
2982,30-07-2013 15:47,391,english,30-07-2013 15:48,active
2983,30-07-2013 21:14,11563,french,,pending
2984,30-07-2013 14:30,9430,japanese,30-07-2013 14:32,active
2985,30-07-2013 19:35,1,english,,pending
2986,30-07-2013 11:58,3196,english,,pending
2987,30-07-2013 10:53,1167,english,30-07-2013 10:55,active
2988,30-07-2013 12:09,9066,english,,pending
2989,30-07-2013 11:32,1156,english,30-07-2013 11:33,active
2990,30-07-2013 11:14,1,english,30-07-2013 11:16,active
2991,30-07-2013 15:02,8604,english,,pending
2992,30-07-2013 13:40,2,french,,pending
2993,30-07-2013 12:52,11,english,30-07-2013 12:53,active
2994,30-07-2013 15:28,8865,english,30-07-2013 15:29,active
2995,30-07-2013 17:58,3600,english,30-07-2013 18:00,active
2996,30-07-2013 04:51,1753,english,30-07-2013 04:52,active
2997,30-07-2013 15:24,8020,french,,pending
2998,30-07-2013 04:11,10718,english,,pending
2999,30-07-2013 11:21,5090,english,,pending
3000,30-07-2013 12:50,1279,english,30-07-2013 12:52,active
3001,30-07-2013 09:55,2314,english,,pending
3002,30-07-2013 16:05,5550,english,30-07-2013 16:06,active
3003,30-07-2013 14:22,9554,spanish,,pending
3004,30-07-2013 08:00,12484,english,,pending
3005,30-07-2013 21:12,55,japanese,,pending
3006,31-07-2013 13:02,11658,english,31-07-2013 13:03,active
3007,31-07-2013 12:31,11306,english,31-07-2013 12:33,active
3008,31-07-2013 15:22,7235,portugese,,pending
3009,31-07-2013 08:34,10806,spanish,,pending
3010,31-07-2013 13:24,4204,english,,pending
3011,31-07-2013 02:58,1726,english,,pending
3012,31-07-2013 03:40,2223,japanese,31-07-2013 03:41,active
3013,31-07-2013 15:50,9409,english,,pending
3014,31-07-2013 15:30,1164,english,31-07-2013 15:31,active
3015,31-07-2013 10:56,3208,english,31-07-2013 10:57,active
3016,31-07-2013 23:31,7949,japanese,,pending
3017,31-07-2013 18:01,6439,german,,pending
3018,31-07-2013 13:23,620,english,,pending
3019,31-07-2013 09:51,10097,english,,pending
3020,31-07-2013 17:22,11836,english,31-07-2013 17:24,active
3021,31-07-2013 08:59,9727,english,,pending
3022,31-07-2013 18:29,26,english,,pending
3023,31-07-2013 08:16,66,english,,pending
3024,31-07-2013 19:06,30,english,,pending
3025,31-07-2013 18:47,315,english,31-07-2013 18:48,active
3026,31-07-2013 17:13,13164,french,,pending
3027,31-07-2013 09:40,11869,english,,pending
3028,31-07-2013 06:50,7384,english,31-07-2013 06:51,active
3029,31-07-2013 07:24,65,english,31-07-2013 07:26,active
3030,31-07-2013 15:43,628,english,31-07-2013 15:44,active
3031,31-07-2013 09:48,4355,arabic,31-07-2013 09:50,active
3032,01-08-2013 15:59,5,russian,01-08-2013 16:01,active
3033,01-08-2013 07:03,5,japanese,,pending
3034,01-08-2013 11:56,5195,italian,,pending
3035,01-08-2013 12:36,24,spanish,01-08-2013 12:38,active
3036,01-08-2013 15:48,5655,chinese,01-08-2013 15:50,active
3037,01-08-2013 12:22,12004,french,01-08-2013 12:24,active
3038,01-08-2013 17:33,1471,italian,,pending
3039,01-08-2013 08:05,11778,english,01-08-2013 08:06,active
3040,01-08-2013 07:10,3663,english,,pending
3041,01-08-2013 19:26,478,english,01-08-2013 19:27,active
3042,01-08-2013 10:04,4070,english,01-08-2013 10:06,active
3043,01-08-2013 03:43,5121,english,,pending
3044,01-08-2013 08:51,7279,english,,pending
3045,01-08-2013 12:45,12632,english,01-08-2013 12:46,active
3046,01-08-2013 14:18,7320,english,01-08-2013 14:19,active
3047,01-08-2013 01:57,8413,english,01-08-2013 01:59,active
3048,01-08-2013 07:58,5064,spanish,,pending
3049,01-08-2013 13:52,5796,french,,pending
3050,01-08-2013 13:15,20,german,,pending
3051,01-08-2013 13:44,4303,english,01-08-2013 13:45,active
3052,01-08-2013 12:26,12623,english,,pending
3053,01-08-2013 09:55,12021,english,01-08-2013 09:57,active
3054,01-08-2013 18:09,2054,english,,pending
3055,01-08-2013 12:55,3332,english,,pending
3056,01-08-2013 10:38,10485,french,,pending
3057,02-08-2013 22:29,1,english,02-08-2013 22:31,active
3058,02-08-2013 08:00,8,indian,02-08-2013 08:01,active
3059,02-08-2013 19:03,8301,portugese,,pending
3060,02-08-2013 11:19,4024,german,02-08-2013 11:21,active
3061,02-08-2013 05:03,1562,portugese,02-08-2013 05:04,active
3062,02-08-2013 18:58,10646,english,02-08-2013 18:59,active
3063,02-08-2013 08:45,11333,portugese,,pending
3064,02-08-2013 15:58,6599,english,,pending
3065,02-08-2013 10:56,12779,french,02-08-2013 10:57,active
3066,02-08-2013 16:57,7,arabic,,pending
3067,02-08-2013 09:05,9881,arabic,02-08-2013 09:07,active
3068,02-08-2013 14:24,12135,russian,,pending
3069,02-08-2013 12:49,38,french,02-08-2013 12:51,active
3070,02-08-2013 18:14,774,english,,pending
3071,02-08-2013 10:05,4842,english,,pending
3072,02-08-2013 15:23,32,spanish,02-08-2013 15:24,active
3073,02-08-2013 17:14,5739,english,,pending
3074,02-08-2013 10:53,34,spanish,02-08-2013 10:55,active
3075,02-08-2013 16:35,12,english,,pending
3076,02-08-2013 18:56,66,russian,,pending
3077,02-08-2013 13:08,11261,french,02-08-2013 13:09,active
3078,02-08-2013 20:25,8016,portugese,02-08-2013 20:27,active
3079,02-08-2013 12:23,4101,english,,pending
3080,02-08-2013 14:00,13070,spanish,,pending
3081,02-08-2013 13:43,8293,korean,02-08-2013 13:44,active
3082,03-08-2013 12:30,1023,english,03-08-2013 12:32,active
3083,03-08-2013 15:55,7274,spanish,,pending
3084,03-08-2013 10:07,827,english,03-08-2013 10:09,active
3085,03-08-2013 10:00,10,english,,pending
3086,03-08-2013 12:31,6685,english,,pending
3087,03-08-2013 17:03,129,japanese,,pending
3088,03-08-2013 15:43,27,german,,pending
3089,04-08-2013 17:45,10429,english,04-08-2013 17:47,active
3090,04-08-2013 18:43,14,japanese,04-08-2013 18:44,active
3091,04-08-2013 17:10,9377,english,04-08-2013 17:11,active
3092,04-08-2013 12:15,27,english,,pending
3093,04-08-2013 14:20,1,arabic,,pending
3094,04-08-2013 09:18,10220,spanish,04-08-2013 09:19,active
3095,05-08-2013 02:51,1075,french,,pending
3096,05-08-2013 16:30,37,japanese,05-08-2013 16:31,active
3097,05-08-2013 10:00,6639,japanese,,pending
3098,05-08-2013 00:18,899,italian,,pending
3099,05-08-2013 17:32,10235,english,05-08-2013 17:34,active
3100,05-08-2013 17:51,1,english,05-08-2013 17:53,active
3101,05-08-2013 02:54,4813,english,,pending
3102,05-08-2013 18:49,8663,chinese,05-08-2013 18:50,active
3103,05-08-2013 11:08,10697,english,05-08-2013 11:09,active
3104,05-08-2013 03:43,3,portugese,,pending
3105,05-08-2013 11:44,9264,french,,pending
3106,05-08-2013 16:46,10487,english,05-08-2013 16:48,active
3107,05-08-2013 07:15,4540,french,05-08-2013 07:17,active
3108,05-08-2013 13:26,6604,french,05-08-2013 13:28,active
3109,05-08-2013 10:14,5683,russian,,pending
3110,05-08-2013 00:12,4393,arabic,05-08-2013 00:14,active
3111,05-08-2013 11:16,9045,german,,pending
3112,05-08-2013 10:46,5007,english,,pending
3113,05-08-2013 05:47,35,english,,pending
3114,05-08-2013 13:02,4841,spanish,,pending
3115,05-08-2013 18:45,4032,russian,,pending
3116,05-08-2013 07:26,122,german,,pending
3117,05-08-2013 17:45,2,english,,pending
3118,06-08-2013 03:19,1,english,,pending
3119,06-08-2013 00:03,138,english,06-08-2013 00:04,active
3120,06-08-2013 14:47,9,chinese,06-08-2013 14:48,active
3121,06-08-2013 14:04,3,english,06-08-2013 14:05,active
3122,06-08-2013 08:43,5294,japanese,06-08-2013 08:45,active
3123,06-08-2013 22:21,6451,spanish,,pending
3124,06-08-2013 23:47,30,french,06-08-2013 23:49,active
3125,06-08-2013 11:54,7957,english,06-08-2013 11:55,active
3126,06-08-2013 13:55,2,english,,pending
3127,06-08-2013 14:23,1981,english,,pending
3128,06-08-2013 10:01,3060,english,06-08-2013 10:02,active
3129,06-08-2013 06:25,33,english,06-08-2013 06:27,active
3130,06-08-2013 14:47,10610,indian,,pending
3131,06-08-2013 12:16,2912,english,,pending
3132,06-08-2013 09:58,5741,french,,pending
3133,06-08-2013 14:37,28,chinese,06-08-2013 14:39,active
3134,06-08-2013 09:45,8,english,06-08-2013 09:46,active
3135,06-08-2013 17:09,1352,arabic,06-08-2013 17:10,active
3136,06-08-2013 12:31,1447,english,06-08-2013 12:33,active
3137,06-08-2013 15:16,7062,portugese,06-08-2013 15:18,active
3138,06-08-2013 15:20,8380,french,,pending
3139,06-08-2013 15:57,2110,english,,pending
3140,07-08-2013 08:30,8459,english,07-08-2013 08:31,active
3141,07-08-2013 16:27,123,german,,pending
3142,07-08-2013 15:26,7356,english,07-08-2013 15:28,active
3143,07-08-2013 13:51,11,english,,pending
3144,07-08-2013 15:02,5820,english,,pending
3145,07-08-2013 09:49,11344,japanese,,pending
3146,07-08-2013 09:45,3847,spanish,07-08-2013 09:47,active
3147,07-08-2013 10:49,8387,italian,,pending
3148,07-08-2013 12:18,184,indian,,pending
3149,07-08-2013 01:37,11373,korean,,pending
3150,07-08-2013 14:34,5196,korean,07-08-2013 14:35,active
3151,07-08-2013 11:34,527,english,,pending
3152,07-08-2013 13:43,7915,english,,pending
3153,07-08-2013 10:51,6936,english,,pending
3154,07-08-2013 09:39,8679,french,07-08-2013 09:40,active
3155,07-08-2013 18:40,19,french,07-08-2013 18:41,active
3156,07-08-2013 13:45,6363,english,07-08-2013 13:46,active
3157,07-08-2013 04:01,6822,english,,pending
3158,07-08-2013 13:54,6248,japanese,07-08-2013 13:55,active
3159,07-08-2013 14:41,2,english,07-08-2013 14:42,active
3160,07-08-2013 05:49,12686,japanese,07-08-2013 05:50,active
3161,07-08-2013 14:00,6,arabic,,pending
3162,07-08-2013 07:13,3,chinese,,pending
3163,07-08-2013 10:23,3,english,07-08-2013 10:24,active
3164,07-08-2013 15:17,4610,english,07-08-2013 15:18,active
3165,08-08-2013 16:01,10762,english,,pending
3166,08-08-2013 09:17,2,japanese,08-08-2013 09:18,active
3167,08-08-2013 18:16,6,english,08-08-2013 18:17,active
3168,08-08-2013 12:08,458,english,08-08-2013 12:10,active
3169,08-08-2013 02:19,73,english,,pending
3170,08-08-2013 14:28,794,french,08-08-2013 14:30,active
3171,08-08-2013 11:23,4217,korean,08-08-2013 11:25,active
3172,08-08-2013 11:28,1,chinese,,pending
3173,08-08-2013 14:22,9,portugese,,pending
3174,08-08-2013 13:36,1711,german,,pending
3175,08-08-2013 12:45,787,italian,08-08-2013 12:46,active
3176,08-08-2013 13:31,8,english,08-08-2013 13:33,active
3177,08-08-2013 09:31,7535,german,08-08-2013 09:33,active
3178,08-08-2013 18:50,11042,arabic,08-08-2013 18:51,active
3179,08-08-2013 08:45,8500,chinese,,pending
3180,08-08-2013 04:29,11604,english,08-08-2013 04:31,active
3181,08-08-2013 16:34,747,french,,pending
3182,08-08-2013 15:44,6,english,,pending
3183,08-08-2013 13:49,5854,french,,pending
3184,08-08-2013 16:21,3022,arabic,,pending
3185,08-08-2013 18:00,1,french,,pending
3186,08-08-2013 11:20,5861,english,08-08-2013 11:21,active
3187,08-08-2013 15:44,5608,german,,pending
3188,08-08-2013 08:22,261,german,,pending
3189,08-08-2013 16:40,7382,english,08-08-2013 16:42,active
3190,09-08-2013 15:25,6812,english,09-08-2013 15:27,active
3191,09-08-2013 16:46,6784,english,,pending
3192,09-08-2013 10:47,12896,english,,pending
3193,09-08-2013 02:16,12524,english,,pending
3194,09-08-2013 00:13,1710,english,09-08-2013 00:14,active
3195,09-08-2013 22:03,12804,french,,pending
3196,09-08-2013 23:23,4598,indian,09-08-2013 23:24,active
3197,09-08-2013 13:36,81,english,,pending
3198,09-08-2013 14:06,1,russian,09-08-2013 14:07,active
3199,09-08-2013 17:59,3477,chinese,09-08-2013 18:00,active
3200,09-08-2013 16:27,6171,arabic,09-08-2013 16:29,active
3201,09-08-2013 00:01,3306,english,09-08-2013 00:03,active
3202,09-08-2013 17:28,1,english,09-08-2013 17:29,active
3203,09-08-2013 16:42,10886,russian,,pending
3204,09-08-2013 18:43,2,english,09-08-2013 18:45,active
3205,09-08-2013 15:29,12,english,,pending
3206,09-08-2013 17:53,519,italian,,pending
3207,09-08-2013 15:10,9160,japanese,09-08-2013 15:11,active
3208,09-08-2013 10:27,12280,english,09-08-2013 10:29,active
3209,09-08-2013 07:10,2,english,09-08-2013 07:12,active
3210,09-08-2013 19:59,5567,italian,,pending
3211,09-08-2013 07:46,1796,english,,pending
3212,09-08-2013 09:40,5039,chinese,09-08-2013 09:41,active
3213,10-08-2013 14:47,8029,french,10-08-2013 14:49,active
3214,10-08-2013 17:14,2587,spanish,10-08-2013 17:16,active
3215,10-08-2013 16:18,12449,english,10-08-2013 16:19,active
3216,10-08-2013 17:56,11697,english,,pending
3217,10-08-2013 18:39,6672,english,,pending
3218,10-08-2013 02:27,8400,english,,pending
3219,10-08-2013 08:13,1,english,10-08-2013 08:14,active
3220,11-08-2013 11:25,120,japanese,,pending
3221,11-08-2013 23:02,10043,english,,pending
3222,11-08-2013 15:12,46,german,11-08-2013 15:14,active
3223,11-08-2013 14:40,20,english,,pending
3224,11-08-2013 18:15,229,english,11-08-2013 18:16,active
3225,11-08-2013 03:14,9843,french,,pending
3226,11-08-2013 17:08,5572,russian,11-08-2013 17:10,active
3227,12-08-2013 01:58,4886,spanish,12-08-2013 01:59,active
3228,12-08-2013 15:57,7219,english,12-08-2013 15:58,active
3229,12-08-2013 09:46,22,japanese,12-08-2013 09:48,active
3230,12-08-2013 14:00,1030,english,12-08-2013 14:02,active
3231,12-08-2013 15:11,5347,english,12-08-2013 15:13,active
3232,12-08-2013 14:54,3906,spanish,,pending
3233,12-08-2013 00:44,3323,italian,12-08-2013 00:45,active
3234,12-08-2013 13:08,901,english,,pending
3235,12-08-2013 08:57,11297,french,,pending
3236,12-08-2013 18:49,1035,spanish,,pending
3237,12-08-2013 12:48,8863,italian,,pending
3238,12-08-2013 16:17,940,english,12-08-2013 16:18,active
3239,12-08-2013 16:41,17,arabic,,pending
3240,12-08-2013 18:23,271,russian,12-08-2013 18:24,active
3241,12-08-2013 03:21,7,french,12-08-2013 03:22,active
3242,12-08-2013 07:46,1267,chinese,,pending
3243,12-08-2013 14:18,10019,english,12-08-2013 14:20,active
3244,12-08-2013 11:51,60,english,12-08-2013 11:52,active
3245,12-08-2013 17:51,88,english,12-08-2013 17:53,active
3246,12-08-2013 18:00,25,german,,pending
3247,12-08-2013 09:12,4278,english,12-08-2013 09:13,active
3248,12-08-2013 18:29,11786,french,,pending
3249,12-08-2013 18:12,8695,english,,pending
3250,12-08-2013 13:04,6488,german,12-08-2013 13:06,active
3251,12-08-2013 12:56,9478,english,12-08-2013 12:58,active
3252,12-08-2013 07:55,1317,japanese,,pending
3253,13-08-2013 18:13,1549,english,,pending
3254,13-08-2013 10:41,7403,english,13-08-2013 10:43,active
